id_genera;id_generado;fecha
400;54034;05/10/1981
8960;54035;11/07/1968
3952;54036;14/09/1941
6747;54037;16/03/1942
2612;54038;10/11/2018
4121;54039;10/03/1958
8363;54040;18/01/1999
892;54041;18/05/2016
5225;54042;12/09/1980
3362;54043;16/03/1925
5249;54044;09/12/1902
662;54045;05/07/2008
2923;54046;25/08/1938
5915;54047;28/11/1921
6820;54048;04/05/1952
1729;54049;29/03/1932
233;54050;01/04/1997
2233;54051;01/08/1922
1702;54052;10/04/1932
8775;54053;26/11/1943
480;54054;06/10/1905
9141;54055;18/04/1980
7975;54056;12/06/1924
4585;54057;01/05/1969
7879;54058;11/06/1954
7607;54059;03/09/1964
7636;54060;24/10/1937
4871;54061;23/10/1962
1123;54062;21/06/1955
8655;54063;11/03/1920
883;54064;07/12/1978
9376;54065;30/04/1910
3358;54066;06/11/2009
8949;54067;09/09/1996
4738;54068;27/11/1967
928;54069;10/05/1972
3812;54070;11/06/1926
7252;54071;02/07/1920
2700;54072;16/01/1962
9662;54073;04/03/2003
9629;54074;24/01/2005
9886;54075;30/06/1901
2112;54076;04/12/1980
4239;54077;02/11/1972
9181;54078;20/10/2000
7548;54079;05/08/1925
7652;54080;19/02/1980
1300;54081;03/11/1913
3871;54082;11/09/2016
7761;54083;29/04/2000
5768;54084;31/10/1955
5623;54085;27/09/1996
7407;54086;24/02/1985
9866;54087;27/04/1943
4210;54088;03/05/1955
2599;54089;01/05/1981
2198;54090;08/06/1967
9596;54091;07/02/2019
2543;54092;01/12/1961
8044;54093;13/11/1934
1753;54094;15/08/1977
3556;54095;27/12/1960
5565;54096;12/08/1928
3705;54097;06/12/2011
1648;54098;06/05/1960
3179;54099;03/05/2012
9229;54100;03/07/1924
2977;54101;27/02/1920
125;54102;03/04/1946
9340;54103;15/05/1975
2578;54104;20/10/1965
6768;54105;14/07/1945
2827;54106;19/07/2012
7263;54107;26/11/1914
3372;54108;27/09/2007
5421;54109;10/10/1930
7710;54110;06/07/1950
9789;54111;15/04/2009
4157;54112;04/01/2013
9990;54113;26/07/2002
6712;54114;20/07/1924
3473;54115;23/02/2018
6286;54116;22/01/1920
1937;54117;09/05/2015
9803;54118;31/10/1947
3682;54119;02/06/1960
6408;54120;14/09/1972
2342;54121;25/06/1906
9493;54122;14/03/1964
9604;54123;14/04/1939
8092;54124;02/05/1969
5497;54125;22/09/2010
5824;54126;29/06/1919
6223;54127;03/06/1945
9430;54128;30/04/2015
7640;54129;26/12/1903
4027;54130;18/08/1992
7906;54131;05/12/1938
9073;54132;01/10/1911
1338;54133;29/11/1997
2376;54134;01/10/1929
8680;54135;26/04/1908
8849;54136;29/09/1960
7339;54137;03/10/1946
4313;54138;05/07/1939
9031;54139;19/09/2017
4489;54140;18/10/2015
732;54141;12/09/1985
8440;54142;20/10/1936
6385;54143;27/11/1923
753;54144;09/12/1918
5839;54145;03/01/1948
5171;54146;13/07/1983
6625;54147;26/02/1974
4267;54148;14/12/1926
6375;54149;21/06/1912
9176;54150;08/06/2010
5874;54151;02/02/1909
1397;54152;14/02/1987
2210;54153;14/10/1916
5773;54154;25/11/2008
1440;54155;06/05/1929
1104;54156;03/09/2003
219;54157;11/03/1999
6247;54158;06/12/2017
8843;54159;29/07/1901
2324;54160;22/04/1937
5199;54161;24/07/1994
8698;54162;08/05/2003
6671;54163;23/03/1931
2877;54164;17/05/1989
6015;54165;23/04/1958
5514;54166;18/12/1942
3478;54167;19/12/1967
4053;54168;05/08/1978
6399;54169;03/11/1950
8283;54170;17/02/1920
9942;54171;15/05/1982
545;54172;19/07/1911
8178;54173;12/04/2012
7904;54174;27/02/1964
6895;54175;06/06/2000
2289;54176;10/09/1943
2466;54177;08/02/1987
3261;54178;28/05/1915
9965;54179;08/12/1956
239;54180;30/04/1913
5735;54181;28/02/2006
4350;54182;17/04/1995
6633;54183;13/07/2006
2650;54184;14/04/1998
9408;54185;08/10/1930
1643;54186;09/08/1909
1097;54187;11/05/1994
4646;54188;29/01/2009
2934;54189;27/10/1922
5317;54190;30/07/1908
6868;54191;10/10/1988
6810;54192;22/08/1965
5620;54193;17/02/1971
9532;54194;30/07/1975
5323;54195;17/06/1919
8845;54196;05/04/1935
9061;54197;19/07/1971
230;54198;18/09/1946
3338;54199;07/11/2014
7256;54200;01/08/1993
5960;54201;08/02/1979
3840;54202;18/04/1951
1113;54203;01/04/1938
2892;54204;01/07/1961
8576;54205;10/02/1984
6825;54206;18/02/1958
1748;54207;01/04/2007
3291;54208;17/01/1901
885;54209;14/02/2004
4425;54210;27/06/1984
6845;54211;07/07/1954
3250;54212;27/01/1926
5369;54213;28/02/1970
7851;54214;05/04/1987
8513;54215;10/05/1965
1386;54216;13/04/1941
5164;54217;24/11/1905
5809;54218;14/12/1935
8264;54219;24/01/1904
4899;54220;07/05/1929
5960;54221;22/12/1933
458;54222;14/09/1972
4453;54223;27/06/2016
6909;54224;07/11/1986
4757;54225;10/10/1939
6813;54226;03/01/1996
5381;54227;24/10/1943
9277;54228;05/06/1968
2450;54229;08/07/1956
9048;54230;06/07/1961
3496;54231;25/02/1941
7840;54232;09/11/2017
7490;54233;08/11/1939
1725;54234;08/07/1921
6795;54235;28/08/1927
7699;54236;05/04/2017
1646;54237;17/02/1961
8155;54238;29/10/1968
5577;54239;06/08/2017
3944;54240;15/08/1984
1957;54241;30/10/1997
8078;54242;01/09/1955
6743;54243;08/07/1980
9741;54244;29/04/1996
9503;54245;10/10/1975
709;54246;25/09/1999
8939;54247;08/06/1975
785;54248;20/05/1969
9512;54249;26/07/2019
4752;54250;17/04/2017
4504;54251;06/06/2005
9203;54252;15/01/1948
4172;54253;04/09/1989
1030;54254;07/08/1985
6996;54255;15/04/1936
2695;54256;29/08/1928
6870;54257;18/10/1930
4834;54258;29/12/2003
9914;54259;12/01/1927
9404;54260;10/01/1999
3707;54261;29/05/1911
9993;54262;04/02/1907
6019;54263;29/08/1916
1693;54264;24/04/2012
7193;54265;10/06/1957
8809;54266;25/07/1931
730;54267;24/03/1913
8037;54268;02/08/1900
5085;54269;13/02/1978
5008;54270;12/12/1965
8876;54271;02/07/1973
6824;54272;27/10/1926
7041;54273;01/06/1977
1675;54274;13/08/1930
1588;54275;04/01/1923
8604;54276;06/07/1961
6215;54277;06/07/1922
384;54278;19/07/2007
8677;54279;07/03/2007
6418;54280;14/08/1936
6661;54281;29/03/1969
5701;54282;04/08/1953
9125;54283;04/04/1961
8454;54284;29/03/1939
1287;54285;16/05/1982
6204;54286;09/03/1964
8734;54287;20/02/1982
8319;54288;05/10/1947
8310;54289;27/06/1942
6390;54290;20/01/1940
2628;54291;16/01/1944
625;54292;06/01/2008
2730;54293;24/05/2015
470;54294;17/04/2003
4617;54295;07/02/1922
6260;54296;06/12/1945
9726;54297;28/07/1926
7010;54298;02/06/1981
6537;54299;25/10/1900
3625;54300;08/08/1948
3269;54301;24/12/1949
388;54302;01/09/2004
194;54303;22/02/1974
9314;54304;28/01/1955
9659;54305;13/05/1982
2235;54306;28/09/1938
7790;54307;03/03/1914
6632;54308;14/12/1983
4943;54309;13/10/1944
3979;54310;01/05/1992
7831;54311;07/04/1947
9028;54312;13/11/1973
203;54313;03/01/1966
1485;54314;20/08/1961
444;54315;24/11/1919
6000;54316;21/01/1972
8591;54317;26/11/1986
8292;54318;08/06/2000
6790;54319;13/08/1989
8010;54320;21/02/1931
9844;54321;03/11/1992
9824;54322;01/12/1924
6592;54323;09/02/1922
263;54324;14/08/1954
7299;54325;29/01/1928
7882;54326;31/01/2001
918;54327;27/05/1947
1508;54328;05/09/1927
9070;54329;14/02/2017
5465;54330;01/08/1919
9929;54331;09/11/1916
8835;54332;05/11/1992
6777;54333;07/04/1949
3535;54334;18/09/1986
8976;54335;19/08/1982
1127;54336;14/03/1978
479;54337;06/07/1992
8956;54338;25/10/1917
2368;54339;04/11/1950
6982;54340;04/06/1954
4659;54341;19/04/2017
7235;54342;26/02/2016
5102;54343;28/03/1994
2420;54344;11/02/1954
9146;54345;16/05/1974
6475;54346;27/04/1902
7713;54347;21/09/1905
9053;54348;09/03/1985
6561;54349;12/07/1955
8083;54350;10/05/2003
6137;54351;03/12/2017
4029;54352;13/01/2004
5437;54353;24/03/1957
5004;54354;19/01/1951
873;54355;27/02/1929
5120;54356;06/01/1922
3794;54357;28/03/1949
8256;54358;12/11/1979
8987;54359;16/08/2012
3665;54360;17/10/1902
7113;54361;22/08/2001
251;54362;11/07/1908
7786;54363;10/08/1929
5683;54364;30/12/1917
4501;54365;17/11/1934
5392;54366;29/03/2008
4136;54367;10/04/1943
6606;54368;20/11/1933
5295;54369;17/01/1943
9232;54370;09/10/1901
954;54371;12/07/2011
3674;54372;10/12/1942
9468;54373;04/01/1945
7237;54374;17/12/1960
4791;54375;05/06/1976
9648;54376;03/10/2010
1103;54377;03/08/1954
6323;54378;14/03/1960
2406;54379;10/11/1985
850;54380;14/12/2004
7163;54381;05/05/2014
160;54382;20/08/2015
5773;54383;06/04/1917
9367;54384;14/09/1925
2431;54385;23/01/1993
623;54386;10/09/2008
8750;54387;07/09/2018
9844;54388;03/03/1986
2690;54389;02/08/1908
4397;54390;04/06/1963
6534;54391;11/06/1995
8777;54392;04/12/1964
8508;54393;15/08/1944
1649;54394;19/03/1940
3271;54395;10/02/1904
2656;54396;10/08/2009
8672;54397;31/10/1942
413;54398;05/03/2009
7441;54399;07/12/1990
9613;54400;21/03/2004
8831;54401;29/01/2016
1677;54402;09/09/1993
5653;54403;14/11/1947
8399;54404;15/03/2009
4789;54405;28/07/1969
3808;54406;19/06/2012
672;54407;06/09/1992
4826;54408;04/12/1931
5844;54409;11/01/2000
7111;54410;20/07/1970
173;54411;03/01/1914
9099;54412;14/08/1934
7496;54413;07/06/2004
1150;54414;09/04/2009
4072;54415;02/09/1931
8096;54416;25/08/1923
5315;54417;26/03/1917
7198;54418;02/12/1936
2396;54419;26/06/1970
3236;54420;04/11/1905
7208;54421;08/12/2014
9387;54422;28/10/1972
2614;54423;13/04/2019
946;54424;06/09/2006
3080;54425;17/12/2010
9127;54426;05/05/1903
3657;54427;17/06/1964
5206;54428;28/04/1999
4899;54429;10/11/1903
8551;54430;17/03/1965
7555;54431;12/06/1914
9925;54432;09/10/1972
1897;54433;05/04/1918
7191;54434;13/03/1904
6681;54435;11/04/1931
1553;54436;16/12/1945
1328;54437;14/06/2018
7540;54438;31/08/1974
6414;54439;27/04/1901
6877;54440;05/01/1978
2226;54441;14/02/2011
7300;54442;26/12/1942
2974;54443;15/12/1986
942;54444;19/08/1999
2449;54445;14/06/1945
2266;54446;11/09/1947
9549;54447;11/05/1979
7945;54448;22/05/1935
2482;54449;28/12/2002
4291;54450;19/11/2002
9386;54451;04/09/2005
5085;54452;22/06/1972
5368;54453;14/12/1973
7484;54454;29/11/2012
523;54455;10/03/1948
3013;54456;22/08/1989
5844;54457;03/07/1905
5181;54458;06/11/2005
5752;54459;13/04/1910
1251;54460;18/04/1959
2743;54461;19/02/1929
607;54462;23/06/2006
1735;54463;24/09/1919
9801;54464;10/10/1900
7844;54465;18/09/1975
9701;54466;24/08/1904
9685;54467;17/08/1972
7979;54468;18/01/1991
8483;54469;06/10/1967
7438;54470;04/05/1995
4412;54471;07/09/1900
6819;54472;17/07/2004
2496;54473;20/12/1912
4549;54474;25/05/1979
562;54475;17/06/1966
768;54476;12/02/1936
516;54477;01/04/1997
536;54478;23/07/1986
5249;54479;23/04/1991
1051;54480;12/11/1945
8844;54481;16/10/1980
9688;54482;19/07/1919
8197;54483;30/11/2006
1704;54484;23/01/1969
2745;54485;22/10/1977
2553;54486;26/01/1955
1879;54487;11/08/1958
2370;54488;16/08/1965
6342;54489;21/07/1902
1363;54490;27/04/1948
376;54491;22/03/1910
7474;54492;25/11/1953
928;54493;09/08/1949
2404;54494;17/12/1993
6371;54495;28/05/2015
7671;54496;02/04/1974
8562;54497;22/12/1907
5982;54498;09/04/1903
8569;54499;01/09/1975
8706;54500;29/11/1924
6150;54501;30/10/2012
1163;54502;11/09/1909
8089;54503;11/07/1944
8577;54504;20/08/1909
4715;54505;09/09/1998
6080;54506;21/12/2004
5224;54507;10/01/1978
4423;54508;21/02/1946
9931;54509;28/03/2002
5711;54510;23/05/1923
1251;54511;12/10/1909
9514;54512;13/06/2003
8858;54513;18/01/1905
7717;54514;30/01/1972
5395;54515;19/04/1966
4941;54516;02/09/1970
9539;54517;09/01/1983
1900;54518;05/05/2005
9267;54519;19/06/1987
1496;54520;13/06/1925
2703;54521;05/09/1970
8406;54522;11/03/1933
1071;54523;24/09/1998
1033;54524;24/05/1922
2676;54525;05/02/1925
1052;54526;26/01/1945
2899;54527;29/04/1950
2133;54528;25/03/1919
8116;54529;15/02/1953
3560;54530;15/11/1951
4852;54531;30/09/1942
2944;54532;19/11/1968
6602;54533;02/04/1992
1245;54534;12/01/1973
5738;54535;30/01/2006
1809;54536;25/05/1948
6726;54537;16/05/1920
9473;54538;07/07/1981
1450;54539;11/05/1918
4820;54540;09/12/1971
7393;54541;14/07/1966
5081;54542;25/11/1978
4973;54543;18/08/1915
5741;54544;29/05/1980
4111;54545;04/10/1970
650;54546;18/07/1932
8019;54547;22/09/1987
7750;54548;28/01/1960
9056;54549;02/08/2018
7373;54550;22/09/1972
8875;54551;09/02/2005
8803;54552;19/10/1983
3143;54553;19/02/1905
9728;54554;20/05/1984
381;54555;04/11/1944
1034;54556;06/08/1906
9320;54557;05/11/1961
7799;54558;25/03/1948
5684;54559;04/12/1921
1553;54560;07/08/1933
6297;54561;21/08/1967
6617;54562;25/05/2009
2714;54563;20/06/1971
9909;54564;06/12/1926
6181;54565;17/12/1999
7911;54566;30/04/1969
1039;54567;23/09/2000
3940;54568;14/12/1961
624;54569;06/05/2010
2584;54570;14/03/1987
1106;54571;04/03/1964
2262;54572;28/11/1909
4463;54573;28/05/1957
6906;54574;05/02/1917
8947;54575;18/04/2005
822;54576;21/01/1902
7184;54577;11/08/1926
9195;54578;07/01/1992
1792;54579;02/10/1971
7488;54580;24/09/1966
4904;54581;01/08/1936
6656;54582;14/08/1994
6439;54583;20/10/1949
4557;54584;17/11/1983
88;54585;05/07/2015
4670;54586;08/12/1909
1771;54587;25/03/1930
8437;54588;02/08/1929
5035;54589;24/02/2017
141;54590;18/07/1979
969;54591;16/05/1986
8684;54592;22/07/1994
1334;54593;30/05/1902
9787;54594;29/11/1945
1955;54595;28/04/1933
9595;54596;07/07/1944
6853;54597;28/09/1915
7541;54598;16/11/1914
3257;54599;01/03/2003
8095;54600;23/02/2000
8263;54601;16/08/1913
2869;54602;08/05/1900
6598;54603;02/02/1944
6089;54604;25/04/1991
9882;54605;25/11/1900
4980;54606;28/03/1981
5432;54607;15/01/1954
6956;54608;10/12/1996
3785;54609;09/06/1949
2307;54610;13/02/1943
5439;54611;02/07/1934
9018;54612;31/12/1919
8767;54613;22/04/2013
2285;54614;13/12/2015
4142;54615;12/05/2011
1138;54616;28/03/1992
7594;54617;23/11/1998
7828;54618;30/05/1981
2582;54619;03/04/2014
8887;54620;06/05/2013
8562;54621;07/06/1978
8483;54622;12/03/1967
7570;54623;17/11/1913
8811;54624;11/01/1960
503;54625;30/05/1960
1897;54626;24/06/1915
9055;54627;07/04/1917
4828;54628;03/04/1932
8819;54629;24/09/2014
9258;54630;08/02/1911
2274;54631;12/12/1908
8673;54632;26/10/1955
8261;54633;08/10/1932
9480;54634;14/01/1941
1056;54635;17/09/1924
1793;54636;04/12/1968
2684;54637;24/06/1954
4512;54638;25/07/1943
6224;54639;22/06/1937
4641;54640;13/02/1963
6264;54641;19/12/1952
5158;54642;18/04/1936
1855;54643;09/09/1993
7900;54644;15/08/1982
7885;54645;08/12/1944
8898;54646;15/11/1927
4360;54647;15/03/2014
6183;54648;29/05/1938
7844;54649;01/08/2000
5864;54650;21/07/1959
5514;54651;21/01/1985
4646;54652;02/01/1906
6649;54653;10/01/1987
9625;54654;09/11/2019
4961;54655;16/12/1980
3038;54656;15/12/2011
4708;54657;20/01/1905
971;54658;03/07/1947
5726;54659;22/06/1912
2486;54660;09/05/1922
1698;54661;07/05/1941
2990;54662;25/05/1903
1735;54663;09/12/2011
2022;54664;19/03/2017
6336;54665;02/03/1900
934;54666;06/02/1995
4258;54667;06/02/1968
1480;54668;17/11/1987
7609;54669;12/05/1975
4902;54670;19/01/2004
3159;54671;22/05/1902
600;54672;08/11/1907
4783;54673;01/08/1969
8095;54674;20/01/1942
8604;54675;18/06/1981
2863;54676;15/02/1990
8119;54677;18/04/2011
4286;54678;03/12/2003
7270;54679;08/08/1964
3207;54680;02/12/2002
4179;54681;06/06/1954
4131;54682;18/01/1977
3612;54683;31/01/1945
3504;54684;09/11/2018
7076;54685;02/09/1958
1921;54686;06/09/1934
5075;54687;16/08/1959
3742;54688;23/03/1916
2721;54689;22/08/1937
915;54690;16/03/1942
8779;54691;23/08/2009
5044;54692;18/12/1972
2143;54693;12/01/1984
5987;54694;02/04/1916
451;54695;31/03/1917
1993;54696;13/06/1915
2621;54697;12/03/1936
7926;54698;28/10/1961
494;54699;03/08/1919
4834;54700;27/05/1970
2085;54701;12/11/1942
3540;54702;13/01/2008
5460;54703;10/12/1932
6351;54704;01/02/2010
7290;54705;06/08/1954
5936;54706;12/02/1999
7302;54707;13/11/1950
4224;54708;05/02/2004
4958;54709;05/02/1998
2909;54710;30/09/2016
6418;54711;02/06/2002
6464;54712;06/03/1925
5070;54713;02/06/1984
6333;54714;03/10/1915
9500;54715;18/11/1973
8997;54716;05/04/1990
3499;54717;24/04/2000
3255;54718;05/02/1949
818;54719;19/08/2000
2340;54720;05/11/1951
3488;54721;06/01/1930
4782;54722;19/07/1942
4882;54723;27/08/1962
3971;54724;30/04/2017
2521;54725;03/03/1985
1440;54726;30/01/1944
9293;54727;03/09/1967
9687;54728;30/10/2006
923;54729;02/01/1967
4998;54730;25/04/1945
956;54731;27/01/2008
8384;54732;20/04/1976
5936;54733;24/10/1909
482;54734;11/09/1972
4689;54735;02/02/2014
6821;54736;10/03/1938
4618;54737;23/10/1968
6511;54738;15/04/1999
4980;54739;17/11/2008
4007;54740;02/07/2005
6752;54741;21/02/1969
2091;54742;20/01/1926
9750;54743;23/02/1907
6199;54744;04/02/1919
4285;54745;31/12/1931
8709;54746;23/02/1929
3531;54747;23/11/2014
6619;54748;30/12/1905
7958;54749;27/12/1986
5904;54750;26/11/2017
8360;54751;16/11/2012
6568;54752;28/06/1908
9053;54753;08/09/1952
2939;54754;02/10/1950
7852;54755;28/08/1960
5936;54756;16/10/1963
9051;54757;03/11/1912
6461;54758;09/12/1981
5519;54759;28/07/1971
1559;54760;16/04/1952
5580;54761;05/07/1990
1430;54762;02/08/1927
9272;54763;04/04/1986
9804;54764;21/01/2005
2832;54765;04/02/1966
1614;54766;19/01/2005
4027;54767;04/11/1935
7199;54768;13/05/1928
6611;54769;10/03/1936
1309;54770;05/04/2015
8507;54771;24/08/1949
7944;54772;15/11/1973
5723;54773;04/12/1979
7358;54774;16/09/1915
3859;54775;07/06/1970
2374;54776;04/04/1928
8205;54777;19/12/1964
5100;54778;23/01/1980
7632;54779;20/01/2011
6972;54780;17/09/1927
6610;54781;02/09/1995
6563;54782;21/06/1981
3822;54783;06/10/2003
699;54784;13/03/1918
5494;54785;07/01/1995
5597;54786;25/02/2013
5840;54787;21/06/1928
1818;54788;11/05/1903
2628;54789;14/05/1975
3656;54790;22/03/1957
9229;54791;03/04/1913
7740;54792;18/11/1926
6593;54793;23/10/2018
9600;54794;30/07/1972
3067;54795;23/05/1997
2704;54796;19/03/1941
2035;54797;23/12/1912
5149;54798;27/03/1964
9870;54799;06/05/1972
8820;54800;15/09/1906
9760;54801;19/12/1966
5597;54802;26/03/1926
312;54803;14/02/1946
881;54804;11/08/1929
22;54805;04/11/1915
4733;54806;14/08/1909
7131;54807;10/03/1989
6947;54808;17/02/1949
4341;54809;03/09/2009
8071;54810;23/06/1988
3687;54811;04/04/1994
3135;54812;29/05/1952
4672;54813;08/11/2011
9539;54814;26/04/1907
2130;54815;23/05/1999
419;54816;02/03/1977
5635;54817;19/05/1920
7138;54818;14/06/1933
5953;54819;28/12/1924
6573;54820;21/07/1970
2241;54821;31/12/1964
8996;54822;29/07/1949
620;54823;02/12/2015
9903;54824;19/01/2011
385;54825;05/01/1983
8532;54826;02/08/2016
356;54827;21/02/1911
216;54828;24/06/1901
7295;54829;24/09/1959
13;54830;08/01/2018
9465;54831;04/08/1972
3570;54832;13/11/2005
9363;54833;15/06/1984
2851;54834;29/05/1983
637;54835;22/11/1965
2233;54836;09/05/1907
6474;54837;17/04/1943
3219;54838;15/05/1970
89;54839;19/01/1939
291;54840;22/06/1971
1893;54841;08/08/1979
1833;54842;03/10/2012
7511;54843;29/10/1983
2888;54844;11/01/1934
1918;54845;27/03/1975
4885;54846;14/01/1949
2540;54847;19/10/1929
8305;54848;24/05/1955
8491;54849;16/10/1984
1586;54850;06/05/1984
9278;54851;21/05/1925
7995;54852;08/09/1913
5360;54853;31/12/1934
2271;54854;16/03/1963
1418;54855;15/01/1959
5788;54856;17/01/1972
6162;54857;21/12/1950
3344;54858;21/08/2012
2442;54859;19/12/1937
4706;54860;06/04/2010
7059;54861;14/06/1911
3243;54862;03/07/1900
6510;54863;04/12/1930
3675;54864;12/03/2000
1424;54865;01/06/1949
3951;54866;23/08/2009
1967;54867;11/01/1915
9925;54868;10/12/1953
9653;54869;17/05/2013
356;54870;21/10/2011
265;54871;28/07/1906
4962;54872;08/01/2001
9051;54873;26/06/1914
6239;54874;06/04/2003
4426;54875;18/02/1968
2542;54876;22/11/1966
1648;54877;06/01/1981
9240;54878;10/04/1912
7120;54879;12/05/1935
2809;54880;12/05/1966
5184;54881;16/11/1999
2035;54882;12/12/1984
8376;54883;31/03/1975
7900;54884;12/09/1926
2782;54885;12/09/1974
1935;54886;06/04/1979
5004;54887;15/02/2000
5429;54888;17/05/1970
4498;54889;29/11/2017
9238;54890;14/03/1907
7946;54891;16/08/1939
429;54892;25/05/1928
8805;54893;27/06/1965
3234;54894;28/08/1904
7307;54895;23/04/1926
2217;54896;26/03/1942
4035;54897;29/06/1983
8780;54898;21/04/1902
1881;54899;12/03/1935
1312;54900;13/07/1901
5838;54901;01/05/1961
8691;54902;19/07/1946
3767;54903;19/01/1942
204;54904;22/07/1957
6435;54905;16/12/1976
6973;54906;15/09/2008
4725;54907;14/07/1969
5862;54908;05/07/1955
1723;54909;15/03/1920
3900;54910;28/10/1905
7280;54911;30/06/2001
8650;54912;05/02/1981
9146;54913;05/10/1901
9047;54914;02/10/1939
1043;54915;12/09/1949
102;54916;15/10/1904
4483;54917;02/08/1952
8234;54918;25/12/1909
3793;54919;06/07/1986
1586;54920;17/08/1942
4742;54921;11/05/1995
4871;54922;01/07/1970
5714;54923;05/01/2018
6272;54924;27/11/1989
9421;54925;09/02/1976
5309;54926;15/03/2003
5160;54927;10/06/1941
5724;54928;08/08/1976
6081;54929;24/03/1921
7784;54930;27/04/1993
3292;54931;21/01/1995
3832;54932;06/01/1951
7290;54933;01/08/1967
283;54934;19/01/1927
4281;54935;23/08/2003
8448;54936;01/08/2012
9209;54937;16/06/2003
2190;54938;04/11/1962
8707;54939;30/03/1924
145;54940;17/05/1921
6757;54941;28/04/2008
2482;54942;12/02/1943
2482;54943;21/09/1984
6843;54944;17/07/1970
2917;54945;11/12/1909
9376;54946;04/08/1996
7137;54947;22/09/1975
1673;54948;05/02/1982
3234;54949;08/07/2002
2013;54950;29/12/1999
6210;54951;28/12/1906
3218;54952;20/12/2019
5728;54953;25/07/1967
2956;54954;21/11/2005
8180;54955;03/10/1990
101;54956;12/02/1902
344;54957;05/06/1926
7852;54958;10/12/1967
1012;54959;22/03/2004
1576;54960;16/10/1924
448;54961;23/11/1943
8089;54962;18/04/1966
4051;54963;05/09/1926
7255;54964;11/12/1945
9373;54965;02/11/1982
1036;54966;25/11/1934
8690;54967;27/08/1936
5287;54968;14/12/1928
6534;54969;09/05/1957
294;54970;24/11/2002
4923;54971;23/11/1929
9851;54972;30/07/1946
2796;54973;21/07/2004
4908;54974;03/07/1960
9741;54975;18/08/2006
9020;54976;08/04/1960
4633;54977;16/05/1998
9404;54978;04/09/1914
1909;54979;08/07/1953
3320;54980;15/06/1918
2955;54981;19/11/2007
6635;54982;15/09/1992
4153;54983;04/10/1995
3561;54984;04/08/1998
2482;54985;10/11/2011
1416;54986;25/01/1945
4691;54987;22/08/1970
1107;54988;05/10/1907
499;54989;10/12/1997
8076;54990;22/02/2014
6115;54991;23/10/1953
2069;54992;01/01/1969
8279;54993;27/03/2019
8029;54994;30/08/2011
318;54995;08/06/1916
8900;54996;30/04/2013
1294;54997;23/05/1968
7779;54998;10/12/1985
9251;54999;15/11/2015
5034;55000;05/11/2008
1689;55001;01/06/2019
4812;55002;24/07/1904
3877;55003;27/09/1987
7956;55004;18/11/1928
2907;55005;07/01/1945
