id,peso,velocidad,tamano
30726,81496.02,32078.6,156987.63
30727,46100.89,25519.89,581995.17
30728,6274.07,33004.25,127781.44
30729,48748.96,29732.65,62481.69
30730,70585.04,27074.35,142185.22
30731,64462.16,33603.09,797284.97
30732,61518.97,29500.56,220441.73
30733,6147.02,33817.09,256021.51
30734,99881.18,30715.55,600367.59
30735,40238.38,34253.86,215458.53
30736,50496.78,25191.19,427163.99
30737,16849.38,26091.09,996441.63
30738,72084.05,28852.55,81444.76
30739,58825.29,25270.49,622346.1
30740,89816.17,25531.08,301679.38
30741,86592.23,25394.8,862818.65
30742,25258.06,34578.81,519714.9
30743,6760.45,28163.84,198255.48
30744,23628.13,25549.56,741827.36
30745,61163.12,33877.66,703375
30746,31636.49,29370.16,97962.32
30747,95338.48,31915.36,487219.88
30748,80326.28,29818.89,331401.38
30749,93428.18,29136.21,30931.7
30750,95777.59,34306.07,515121.46
30751,50595.85,33673.99,640607.04
30752,29025.79,31076.1,620388.59
30753,38703.05,33668.82,972124.06
30754,85061.5,34275.79,426889.63
30755,19182.25,32019.47,296994.59
30756,94255.18,28436.35,222391.13
30757,89453.01,26914.37,633737.67
30758,18899.34,28263.61,633432.41
30759,60211.45,29804.21,242625.03
30760,75263.47,28787.77,704086.24
30761,42848.93,32540.62,874122.12
30762,74426.45,26774.62,359671.14
30763,21850.99,32066.09,782364.81
30764,72245.22,31608.1,347632.95
30765,54389.76,29961.12,881264.03
30766,13342.84,29850.58,681274.69
30767,79683.96,32311.08,53303.47
30768,32387.96,31730.59,512543.54
30769,70763.36,27097.56,118749.98
30770,57023.85,26335.54,258996.29
30771,25552.77,32588.6,598248.42
30772,81796.98,32995.93,390253.17
30773,62247.31,34656.75,497058.21
30774,69052.52,28870.49,339805.47
30775,12146.88,29020.1,635665.45
30776,76775.25,33240.7,560104.01
30777,90991.22,33792.11,712021.25
30778,20584.24,31879.79,617586.19
30779,36781.37,27853.82,328175.62
30780,83365,29996.71,84129.35
30781,48770.84,25690.39,213929.98
30782,8656.68,29531.71,754464.39
30783,86768.54,27921.47,509532.15
30784,52228.83,31150.39,975110.09
30785,24855.71,25866.51,461473.91
30786,35250.24,32077.64,406604.64
30787,54114.09,26197.21,363210.7
30788,85615.76,29641.84,152360.31
30789,9883.63,33630.61,663595.42
30790,85376.03,28882.44,43096.67
30791,86415.56,29199.44,804346.07
30792,31752.36,33013.18,426961.34
30793,68718.21,33800.33,318149.75
30794,68087.78,32982.93,941010.11
30795,19624.39,28750.87,968994.39
30796,50305.4,31927.1,599910.62
30797,44769.86,32852.46,946201.41
30798,55506,32641.37,936636.09
30799,28062.5,32175.26,910290.3
30800,7728.47,29936.53,148845.75
30801,56266.92,33475.34,250042.49
30802,21022.73,34965.44,954517.68
30803,71784.54,29986.5,6420.87
30804,86625.74,25480.77,418921.37
30805,89876.99,25910.54,644355.14
30806,35985.6,31273.94,546119.67
30807,94972.17,25900.43,603459.35
30808,68748,31656.35,574518.32
30809,67330.83,28954.65,693201.29
30810,27208.87,26464.81,257098.38
30811,12427.68,33729.19,711381.06
30812,70497.43,29566.86,574688.76
30813,20911.68,31678.24,542622.62
30814,62477.32,26187.27,502208.28
30815,28505.39,30923.95,902387.21
30816,55317.39,27721.52,362539.76
30817,88496.64,25802.77,130292.32
30818,16972.28,27100.31,326928.46
30819,48242.87,33955.47,281143.1
30820,61256.9,33581.08,956491.36
30821,17531.07,33308.32,808097.32
30822,97718.01,28518.62,64901
30823,82907.06,26954.72,400963.77
30824,156.44,30740.02,867851.1
30825,36466.51,32643.75,827259.5
30826,118.22,25841.7,990586.44
30827,25653.01,27819.45,657915.71
30828,32227.33,32910.17,950856.7
30829,46106.76,25610.97,717319.03
30830,19237.62,27617.25,131308.76
30831,48257.78,25655.77,969184.63
30832,76010.79,28695.15,817711.67
30833,150.82,26508.27,889761.94
30834,29608.65,33392.41,863243.9
30835,44410.9,32286.72,175553.12
30836,35792.55,32485.13,227388.89
30837,89130.88,32881.38,557350.76
30838,47676.64,30511.01,173877.98
30839,11097.55,26412.05,807080.79
30840,67177.7,34380.1,839294.19
30841,34479.62,30181.82,658371.91
30842,88753.12,33602.66,846989.79
30843,18091.21,32119.01,557567.41
30844,27488.14,28339.35,939690.62
30845,6659.77,31033.67,310049.91
30846,12617.35,32851.37,987780.39
30847,9718.06,34612.72,164308.81
30848,33992.24,30318.12,200861.61
30849,22245.82,34661.44,51513.33
30850,83147.12,26852.88,719521.6
30851,63505.03,31316.59,756427.9
30852,77505.09,27568.56,595034.78
30853,445.65,27229.64,199068.24
30854,28749.57,31796.42,924592.55
30855,82253.87,25727.96,880417.53
30856,43907.29,26770.57,103116.59
30857,51171.02,29973.93,608016.7
30858,30741.58,29729.44,428559.99
30859,55865.69,31053.4,106430.94
30860,28283.85,27475.8,956684.22
30861,40305.03,34262.71,862853.61
30862,20469.84,30597.91,459401.75
30863,97384.95,26474.7,73551.44
30864,36386.68,34440.33,762700.3
30865,13327.79,31661.57,395725.29
30866,54566.91,31829.09,70878.58
30867,74992.18,28411.09,371717.94
30868,85598.18,25610.91,477916.73
30869,75616.74,26156.98,158082.65
30870,64959.65,25482.4,492260.48
30871,30549.05,31031.08,549957.02
30872,52076.87,29599.85,541717.27
30873,20634.6,34254.75,833822.18
30874,32179.73,34071.73,515842.16
30875,2656.17,31515.29,323975.96
30876,35717.24,27695.69,975018.06
30877,4319.94,34138.46,295600.42
30878,11570.81,31520.02,119396.81
30879,80739.68,33632.31,929472.73
30880,23205.24,33044.75,649669.25
30881,97141.86,30428.11,673137.93
30882,91872.25,31921.05,562788.03
30883,84278.69,28246.6,590684.11
30884,34933.91,27987.67,523061.15
30885,89649.15,32990.61,621558.44
30886,94951.78,31440.87,602392.58
30887,37479.06,33036.34,695009.06
30888,43450.77,29393.35,884680.32
30889,60835.31,26672.28,151485.44
30890,92117.1,26338.79,414932.37
30891,73583.06,33224.44,173777.9
30892,82305.65,33856.88,211724.03
30893,77519.77,29057.08,623631.67
30894,77594.07,34750.19,165987.19
30895,61801.47,26955.69,81624.76
30896,12198.69,33047.19,461009.74
30897,33752.14,29674.41,837815.21
30898,97514.8,27344.86,866410.43
30899,27917.82,28003.73,956524.42
30900,41474.17,28925.95,236226.15
30901,75243.38,33995.89,762768.54
30902,64153.4,29906.32,794065.65
30903,15129.79,28651.77,907636.76
30904,37846.99,34332.31,196800.25
30905,42163.64,32508.77,797914.24
30906,88413.46,26964.62,48168.09
30907,4908.71,26013.86,928285.28
30908,65248.22,33625.98,164245.45
30909,41382.29,25333.21,178741.66
30910,9148.55,33887.82,924946.84
30911,48880.44,33457.04,582304.31
30912,29924.82,27927.52,541145.32
30913,66481.26,29524.27,391668.22
30914,50456.56,27561.66,377559.31
30915,94045.93,30027.98,328076.31
30916,56995.04,32949.41,34971.08
30917,58131.22,30697.15,154614.27
30918,4193.04,28248.09,59715.72
30919,78005.98,34809.71,990175.62
30920,63129.97,26661.55,176267.99
30921,89283.69,33248.32,76855.6
30922,88170.11,32382.7,676346.7
30923,23339.31,33697.26,590831.38
30924,78304.03,32735.25,218465.52
30925,86048.88,30290.38,664405.03
30926,96348.38,28226.82,949914.3
30927,78158.43,29795.66,288419.05
30928,5459.7,33202.48,477625.61
30929,55096.92,27617.81,749551.4
30930,59694.87,25658.49,266911.53
30931,12641.43,33081.37,566130.62
30932,29917.47,34122.21,880697.09
30933,78716.49,34066.47,109156.32
30934,33677.99,32050.24,967907.49
30935,29454.99,30230.38,207865.24
30936,24599.71,31243.28,531659.91
30937,77756.13,26536.88,68663.16
30938,83921.27,34551.06,682298.18
30939,52572.03,31817.23,326763.38
30940,15921.42,27963.57,460157.69
30941,58615.64,30070.93,8510.41
30942,12527.45,25694.26,117078.37
30943,61786.9,32107.98,148599.08
30944,34249.04,30796.24,371867.18
30945,95155.68,34272.95,192262.24
30946,37170.72,32305.98,483295.2
30947,91369.58,26350.05,236566.35
30948,38250.69,32650.55,226840.14
30949,23610.83,33086.08,301161.66
30950,28297.86,32312.41,94992.44
30951,4842.75,29528.14,792946.71
30952,78838.81,32593.06,570704.22
30953,25700.85,30054.38,900547.09
30954,16358.77,31916.39,626811.93
30955,42157.89,26952.35,82073.41
30956,86676.99,30022.84,966864.04
30957,75514.56,26768.14,398146.14
30958,96980.67,30241.11,769014.37
30959,49390.9,25191.17,218252.15
30960,81385.68,27636.69,704550.81
30961,55005.29,29570.24,87820.93
30962,1618.91,28382.98,12446.01
30963,8353.43,34327.52,94993.98
30964,89965.09,29458.37,320706.86
30965,83580.18,26314.17,727756.82
30966,70478.01,27839.36,287780.65
30967,84860.66,27506.78,464014.21
30968,81560.12,28861.4,281124.4
30969,7272.33,26200.47,459291.92
30970,94347.92,28136.9,603407.1
30971,63199.71,25256.66,663355.17
30972,64629.8,27863.79,126592.3
30973,76058.42,27396.5,67830.24
30974,88473.01,30246.49,296594.69
30975,41038.69,34549.41,378643.8
30976,16335.66,33991.27,463742.98
30977,85577.81,33167.87,152160.23
30978,70711.57,30309.83,71683.47
30979,17798.98,27073.54,836762.09
30980,61516.9,33561.25,812363.02
30981,29929,28863.02,46566.79
30982,1917.52,28048.59,627825.06
30983,67862.57,32892.79,104876.15
30984,67339.04,33338.09,568999.68
30985,97818.08,27809.02,848254.89
30986,18881.1,31878.4,307956.72
30987,17247.22,32720.04,6872.69
30988,18362.77,28174.91,698994.9
30989,50277.22,27100.65,145218.96
30990,45709.55,25043.18,791701.45
30991,22123.31,26441.67,165921.76
30992,35555.73,32543.11,367958.44
30993,82039.42,32721.73,925211.95
30994,4006.48,27366.82,62911.81
30995,73240.6,34774.2,528440.38
30996,57532.7,28599.52,748245.58
30997,18274.33,29209.61,689463.78
30998,79939.64,25058.5,571623.18
30999,40071.1,33622.93,400804.15
31000,54850.54,33078.13,959618.7
31001,16989.11,25617.09,26188.2
31002,89774.05,26294.76,795860.94
31003,37749.26,30789.17,202749.99
31004,85204.61,29616.09,522926.75
31005,54281.24,27273.63,986731.97
31006,81951.09,31108.86,946381.35
31007,5311.58,30258.07,194158.09
31008,62666.64,26389.02,868858.19
31009,95428.57,25136.81,661957
31010,90377.3,30574.24,440682.83
31011,44710.16,25172.86,873500.95
31012,16169.26,28929.41,798079.36
31013,54137.33,28835.35,934158.73
31014,71673.04,33915.48,668891
31015,87705.03,29425.98,145986.45
31016,22204.99,34287.88,867402.72
31017,16359.64,34554.06,39554.86
31018,43788.28,28201.15,544545.18
31019,90315.84,30413.22,311804.95
31020,99888.25,33143.57,933675.96
31021,95870.91,26769.97,641160.12
31022,1774.26,30913.92,683080.87
31023,85127.02,33006,662293.93
31024,88499.06,27538.4,615776.97
31025,96243.61,31744.97,578117.75
31026,59497.48,33950.86,283690.05
31027,31806.12,30074.82,405286.09
31028,18197.14,29081.11,78044.98
31029,68182.44,29231.15,763641.64
31030,30100.64,30313.39,579385.25
31031,82966.43,32248.93,820380.94
31032,42026.21,32961.01,975612.85
31033,53956.85,29210.96,976276.34
31034,53800.33,26962.41,46076.66
31035,98760,25588.52,656923.03
31036,76183.89,33660.38,577698.22
31037,55578.87,33801.62,502225.68
31038,38849.1,26082.58,807700.65
31039,89670.56,32232.78,508234.77
31040,34270.71,29643.24,661767.83
31041,10095.43,33143.48,759378.84
31042,17180.47,26480.99,115346.61
31043,15937.88,26748.65,532278.89
31044,19300.18,28766.31,15764.44
31045,14488.56,26890.64,700214.87
31046,49483.08,26403.96,519733.7
31047,18891.44,30175.85,479812.41
31048,97131.89,29332,862310.97
31049,76204.52,32706.28,88924.82
31050,51833.69,33460.84,813317.05
31051,7188.17,28481.36,5620.92
31052,44099.43,28929.01,62045.39
31053,1410.12,25867.3,605934.85
31054,13295,30345.1,357271.35
31055,94667.88,31837.42,165220.24
31056,16998.14,28913.73,65258.95
31057,67388.36,34075.89,668445.03
31058,74094.89,29854.58,194104
31059,81638.25,27193.53,644594.63
31060,84959.43,28768.62,869504.19
31061,23097.71,34336.52,423279.66
31062,17578.5,27488.3,660927.07
31063,439.84,33506.24,240406.78
31064,29267.85,29352.81,353386.39
31065,69193.56,28899.97,445983.17
31066,67665.29,33030.75,425172.5
31067,25260.41,32200.15,926760.49
31068,52861.75,30440.65,726340.66
31069,10485.89,29667.37,147980.77
31070,69333.94,27319.91,132801.3
31071,1027.62,28773.39,196121.18
31072,92119.75,31578.46,327688.03
31073,94855.72,29403.43,571543.03
31074,53614.86,27808.74,824260.41
31075,58957.69,31945.13,106638.86
31076,77186.33,27568.21,254311.82
31077,96221.87,33383.2,633276.93
31078,67503.9,26961.38,455042.28
31079,55317.1,30241.98,328981.49
31080,53063.42,28174.15,996270.6
31081,33896.74,25004.38,107578
31082,55584.64,33785.61,483831.94
31083,2069.87,25611.97,135458.65
31084,54399.6,26232.37,466015.79
31085,99318.15,30748.15,336937.98
31086,16879.84,34765.71,464428.31
31087,16741.54,34705.81,866713.34
31088,11055.92,25540.81,450316.4
31089,78004.03,31690,70112.21
31090,44829.26,29565,374091.12
31091,72556.6,30940.12,714459.18
31092,65370.99,32955.21,290727.56
31093,53977.75,27956.21,589401.21
31094,69400.04,34258.18,686667.36
31095,20062.08,26042.61,962030.68
31096,46546.12,29621.85,600243.81
31097,37019.09,26820.8,725711.61
31098,70378.39,31199.87,541628
31099,67279.31,33598.12,561279.7
31100,64953.37,26898.75,552430.45
31101,7661.53,30569.21,966576.55
31102,83631.2,26133.65,908450.19
31103,68321.1,34736.36,888337.86
31104,532.64,32736.68,77645.57
31105,33126.14,31666.94,26824.28
31106,24509.89,27935.69,276058.98
31107,9776.52,33867.33,825467.77
31108,16541.71,34277.75,143674.29
31109,12583.89,33915.08,982911.66
31110,424.74,27196.57,264445.41
31111,17758.13,26134.89,588589.43
31112,52414.26,26956.83,842637.99
31113,23294.89,27131.98,689825.19
31114,6714.03,26107.73,483586.17
31115,9316.94,32786.25,106021.07
31116,44576.6,33219.27,144051.3
31117,28084.17,29814.53,697190.99
31118,1999.36,30588.37,361038.95
31119,17021.77,29647.87,813064.69
31120,16384.02,34038.71,198379.44
31121,47996.71,33996.89,244706.51
31122,66945.43,32363.34,983998.93
31123,36281.1,32760.37,147965.33
31124,86380.54,30244.64,317867.09
31125,36391.64,26412.23,892476.8
31126,59196.01,28089.72,334432.59
31127,31086.13,30678.49,955614.55
31128,43669.12,32244.27,820449.76
31129,18754.4,29014.45,872910.25
31130,18699.45,32181.21,947591.04
31131,28183.44,27998.55,280026.87
31132,14047.86,30884.12,265492.36
31133,16822.07,32644.02,54696.83
31134,88718.28,26206.14,911436.61
31135,92982.4,28287.64,419357.92
31136,46599.58,34230.42,929376.47
31137,31953.85,30947.9,1466.06
31138,91089.57,26337.99,660410.02
31139,18862.37,27893.8,469901.85
31140,9582.9,28195.16,495948.51
31141,71835.92,34380.62,115504.59
31142,71990.08,27124.96,824154.82
31143,67660.73,28155.32,732859.81
31144,88689.53,30362.45,91449.84
31145,9639.74,28796.99,494551.35
31146,88470.9,26170.37,158894.92
31147,20910.49,33621.57,701514.57
31148,79019.42,31731.69,584133.94
31149,22466.51,32855.35,90738.57
31150,54354.37,27110.47,331970.61
31151,15874.24,25708.45,530315.18
31152,51783.94,29917.9,134101.66
31153,25693.58,34845.02,981013.26
31154,37026.71,25207.26,646565.96
31155,72548.93,30728.27,526062.02
31156,12327.35,31586.86,768516.76
31157,58361.72,27621.62,379584.92
31158,71921.24,25540.86,435528.9
31159,8814.98,26539.51,45069.05
31160,66258.84,25906.48,575066.16
31161,12763.34,25741.39,186958.37
31162,67687.61,28870.23,899879.52
31163,74603.12,31298.74,789609.1
31164,38190.64,26781.22,802325.83
31165,55652.55,28399.7,325892.32
31166,44965.78,31455.43,102644.94
31167,4579.71,26930.45,157959.28
31168,67004.51,28294.91,46644.73
31169,87283.22,25863.51,79787.76
31170,64398.79,32965.5,463349.28
31171,23996.66,25968.04,928700.23
31172,99391.02,32209.13,294061.48
31173,89826.76,33492.77,509850.4
31174,91573.16,31740.64,490573
31175,57702.98,32700.99,752179.62
31176,62381.82,32767.24,523624.09
31177,10815.04,28228.64,110052.55
31178,28584.77,31230.4,617617.57
31179,96929.8,26172.58,294378.29
31180,14431.52,26619.9,925403.27
31181,79854.12,32817.87,514044.16
31182,47283.13,30754.79,927453.09
31183,80288.55,33281.87,260010.33
31184,87623.76,30729.77,50367.94
31185,94260.21,30387.6,352992.24
31186,49140.36,28778.89,187690.56
31187,11188.58,34507.79,471832.63
31188,60770.43,32540.16,150585.28
31189,55542,25549.58,621208.97
31190,8228.02,28672.1,548440.83
31191,14535.81,26913.18,833155.76
31192,71258,30747.45,111217.81
31193,8348.95,26742.45,481666.05
31194,71410.16,34064.04,319513.73
31195,80469.82,26130.76,110952.28
31196,77434.37,26698.6,573019.85
31197,43205.13,30295.7,463195.92
31198,62350.96,26244.7,702740.86
31199,83532.24,25399.48,794329.7
31200,79776.64,27717.47,670050.33
31201,19481.62,28427.02,970296.5
31202,75790.71,32754.48,647131.09
31203,37503.06,26217.36,858464.24
31204,31416.97,28910.96,577069.76
31205,18019.48,27466.24,772883.32
31206,61460.39,25160.32,691675.97
31207,75233.07,32562.16,764388.46
31208,5887.73,25850.05,696669.35
31209,13870.28,28307.96,215134.34
31210,95347.59,30441.79,677036.07
31211,48238.94,33715.87,712016.4
31212,50326.06,26443.19,203403.49
31213,69002.66,29050.91,38654.6
31214,37952.42,28931.24,11568.24
31215,94842.77,31906.96,38082.09
31216,38701.08,33245.75,683674.52
31217,9865.35,32658.87,54511.57
31218,16734.69,30401.18,84083.09
31219,33841.87,34816.68,418380.16
31220,67881.01,33227.06,529828.11
31221,1575.52,27149.44,12507.15
31222,66819.08,27029.29,292449.98
31223,64728.1,31824.01,79785.65
31224,83619.09,31429.97,581869.28
31225,78800.24,30625.71,87205.61
31226,51844.68,33178.01,338243.17
31227,54312.54,31712.71,662221.42
31228,43539.52,29882.26,793655.54
31229,52205.13,28253.52,920402.84
31230,7121.26,29481.31,97190.24
31231,7272.34,25606.69,495541.78
31232,11327.44,30611.83,174974.7
31233,74784.4,34351.68,282748.4
31234,46086.83,29806.08,143117.97
31235,44999.68,28672.49,92461.42
31236,72168.47,30818.98,874732.42
31237,15031.91,25154.88,37620.73
31238,9116.47,25483.98,463719.94
31239,12907.45,25497.66,704578.64
31240,17067.41,32415.37,836467.7
31241,62863.51,29486.67,362325.3
31242,58991.36,32279.41,266657.09
31243,39363.59,25163.93,375956.82
31244,63503.09,25459.95,108669.05
31245,86510.83,29561.68,598361.92
31246,40379.48,27320.29,819985.98
31247,95436.89,32657.07,383792.84
31248,22794.73,34052.14,475327.02
31249,33768.75,25405.86,388139.09
31250,34445.27,29170.49,968572.52
31251,85941.36,28925.01,338561.22
31252,20650.4,32298.95,752924.41
31253,53925.23,29574.85,809462.62
31254,57267.19,31026.17,1415.54
31255,94892.08,33844.94,913932.77
31256,24216.61,28352.17,360825.97
31257,25216.8,34883.19,750664.34
31258,12499.82,34674.66,726773.94
31259,93611.71,31740.46,725192.83
31260,17433.38,25361.39,666777.37
31261,16836.15,31534.34,144185.31
31262,55577.27,29329.32,504855.72
31263,95080.75,29506.02,540170.01
31264,49672.79,29817.68,718020.21
31265,44459.54,34965.51,202765.84
31266,43042.96,34679.12,673854.78
31267,98249.76,31259.2,709493.32
31268,42893.15,34623.15,4612.8
31269,14499.65,30687.38,673399.51
31270,61478.26,34664.03,1019.57
31271,98899.6,25861.57,183529.75
31272,41290.82,29062.8,21711.28
31273,31962.43,31793.43,668949.69
31274,38376.3,27644.44,842751.19
31275,60487.79,29022.38,19005.22
31276,42000.01,33398.05,232324.78
31277,34704.44,31575.43,391343.83
31278,38236.97,34921.11,484550.03
31279,59095.8,32827.15,225536.08
31280,24949.62,30281.24,466167.35
31281,98234.83,34402.28,150625.65
31282,3516.09,25063.39,44728.33
31283,56719.88,27940.59,620768.15
31284,52361.36,33147.92,444133.47
31285,13469.88,33275.2,383409.26
31286,98447.07,31382.97,651524.47
31287,79105.18,28430.64,762574.64
31288,65146.09,33364.36,559725.81
31289,24617.32,31620.03,560707.39
31290,7011.64,25390.93,849126.83
31291,42202.07,34361.75,60807.7
31292,26522.96,32691.51,420003.33
