r,delta,theta,fecha_pos,id_pos
185.52,874.81,533,1962-11-21,301
959.59,183.01,621.01,2005-11-18,982
148.06,675.51,699.67,2013-01-05,243
27.4,2.12,996.78,2008-02-13,842
549.14,17.98,541,1906-05-03,414
56.44,490.55,454.67,1922-11-03,494
836.85,495.36,856.89,1975-04-06,74
892.91,786.19,82.68,1901-07-29,379
474.69,450.51,846.01,1980-03-28,514
414.59,386.35,613.9,1975-07-02,762
122.42,54.29,636.58,1903-09-29,256
573.38,672.18,888.44,1987-01-27,610
679.25,459.56,201.3,1938-02-13,609
85.63,978.19,372.5,2018-07-04,652
53.37,461.85,962.87,2000-05-27,387
536.21,762.05,15.97,2005-09-02,925
879.7,923.93,968.86,1900-12-29,312
957.79,893.43,92.24,1974-08-08,396
894.14,613.83,301.49,1962-11-24,196
869.05,806.65,54.32,1960-07-20,592
718.28,493.12,155.98,1924-10-03,335
687.87,741.96,511.48,1976-02-06,291
191.93,515.34,284.47,2003-07-11,912
812.21,872.1,460.67,1946-09-08,500
298.51,118.33,821.04,1925-12-06,328
740.65,174.91,372.82,1989-10-11,729
112.12,748.87,638.05,1998-02-02,633
347.7,313.58,183.67,1914-05-12,100
934.28,104.72,784.57,1991-03-04,283
726.15,361.85,973.85,1919-12-03,886
674.88,659.03,63.72,1962-12-11,148
482.14,148.78,599.56,1903-08-27,978
873.32,522.99,492.58,2007-07-01,568
323.78,589.51,625.97,2003-08-20,60
107.33,664.88,50,1993-09-20,599
559.18,867.55,494.73,1954-01-13,783
966.13,271.95,499.19,1973-03-02,138
826.41,862.04,214.24,1980-04-05,704
743.84,261.84,377.6,1940-04-13,553
81.55,542.87,478.63,1935-11-25,369
704.09,772.59,309.11,1907-06-16,572
318.15,302.88,816.41,1965-04-18,465
933.6,736.85,546.51,1919-07-03,524
642.27,770.81,484.15,2017-03-26,17
527.03,79.59,317.18,1987-08-15,911
858.64,395.27,536.54,2009-05-01,735
265.78,487.95,184.44,1905-11-10,917
860.85,648.11,26.67,1919-05-03,607
416.4,741.2,550.42,1911-07-21,514
344.25,236.96,596.63,1994-01-26,709
513.07,197.34,691.32,2019-03-25,324
964.62,220.26,631.09,1924-12-06,316
104.6,765.7,625.99,1978-06-28,593
840.82,428.99,900.34,1902-02-21,290
420.74,852.43,903.75,2011-05-16,273
734.22,872.6,656.39,1931-09-27,458
655.66,631.96,613.57,1995-02-14,921
625.18,983.59,732.66,1928-10-19,741
371.54,544.61,997.89,1957-05-05,16
74.81,935.52,254.21,1990-03-10,977
537.34,239.54,789.04,1910-12-15,616
832.64,655.61,245.39,1993-12-21,1000
872.26,403.97,615.03,1989-09-29,158
652.85,558.93,697.82,1935-01-13,455
932.04,384.42,401.42,1927-07-08,93
161.64,81.88,491.43,1936-12-08,912
605.77,507.02,896.26,1955-09-06,958
965.81,751.43,426.04,1958-07-03,165
874.75,891.94,45.98,1996-11-03,677
213.1,777.61,923.71,1937-02-25,193
571.54,595.08,303.44,2007-11-02,262
163.36,646.37,27.76,1973-09-22,350
358.14,240.7,131.85,1935-09-02,846
784.72,303.01,713.77,1975-12-10,500
47.21,762.62,504.83,2016-02-26,494
914.43,604.09,244.72,1909-04-02,199
14.83,598.12,633.26,1966-06-02,1
181.91,680.97,312.16,1916-08-20,155
886.13,172.39,815.53,1965-01-29,138
355.5,481.94,550.73,1979-05-08,287
45.26,877.99,462.43,1954-10-20,977
34.95,615.47,33.29,1945-10-26,892
393.46,812.12,112.83,1978-03-01,807
483.74,382.94,710.98,1933-09-25,777
435.08,816.03,473.13,1976-05-31,369
674.49,686.26,82.11,1917-09-02,669
603.77,20.21,677.89,2000-01-26,526
965.54,79.83,27,1946-07-13,264
603.26,8.42,391.95,1931-11-28,399
144.73,826.12,378.6,1999-12-16,197
894.93,217.98,760.62,1936-12-01,813
288.12,278.73,810.85,1976-10-07,157
977.72,805.38,979.19,1981-07-05,240
967.28,456.99,227.45,1915-08-09,854
13.26,768.1,898.72,1955-03-20,77
268.16,237.97,802.08,1930-07-12,989
878.73,777.32,984.1,1948-11-30,117
379.58,847.11,97.31,1970-04-03,84
529.41,793.79,982.63,1993-12-25,731
116.06,4.26,366.35,2013-02-22,520
131.02,227.42,826.62,1935-11-02,382
736.43,265.98,753.24,2010-09-04,849
377.18,255.4,510.92,2018-12-25,704
434.59,990.36,679.85,1940-08-09,792
327.15,435.87,116.3,1993-08-08,5
866.61,74.69,148.74,1924-05-27,23
161.67,940.08,639.88,1977-08-20,546
112.87,12.12,110.01,1985-08-31,768
151.4,101.91,223.99,2012-06-01,461
378.86,12.75,579.76,2013-07-07,948
40.69,420.85,591.11,1946-01-01,331
319.13,356.97,853.79,1909-01-30,450
613.18,764.29,750.44,1965-11-18,528
526.88,462.73,261.05,1938-04-14,542
940.89,474.79,399.75,1927-12-03,670
363.88,818.22,996.06,2017-03-18,214
244.05,961.34,170.35,1905-02-12,343
565.84,393.76,739.93,1963-02-27,350
851.74,403.48,539.36,1998-02-07,35
974.32,453.69,1.87,1916-02-23,214
890.69,196.32,14.08,2007-10-15,325
459.87,673.64,161.86,1981-08-20,388
605.19,549.92,292.91,1949-12-29,127
490.86,655.64,179.89,2004-11-10,165
803.23,703.21,634.39,1975-06-29,171
354.35,94.02,18.48,1979-03-14,187
499.47,913.87,236.85,1929-12-14,978
451.95,858.49,830.98,1956-11-01,897
170.96,136.92,428.09,1921-09-01,754
938.59,141.29,34.87,1900-03-23,203
451.27,557.09,57.8,1967-11-26,851
935.94,712.7,107.51,1955-12-03,933
898.41,296.78,713.39,2019-03-17,500
297.22,314.71,716.41,1908-06-26,224
578.09,385.7,714.63,1979-05-24,956
617.06,258.75,911.79,1998-05-25,58
332.58,275.35,139.7,1979-01-09,332
943.74,65.11,396.59,1994-09-09,763
953.22,795.63,349.92,1908-01-06,767
113.61,165.13,854.12,1936-12-01,916
830.45,471.23,645.03,1976-04-26,586
510.43,77.24,19.33,1954-07-06,358
167.36,580.1,585.27,1977-05-23,438
574.39,59.21,451.4,1939-03-19,921
47.78,4.61,148.69,1917-12-26,970
996.84,794.75,427.3,2015-02-23,408
214.63,157.19,133.94,1901-04-12,914
428.21,237.8,642.23,1973-09-23,896
711.18,229.48,60.46,1958-10-30,269
128.89,999.74,610.61,1902-09-28,311
294.12,612.03,183.39,2013-02-06,40
687.04,941.96,918.88,1991-12-27,980
101.57,805.42,180.15,1988-06-28,994
856.71,690.79,456.6,1959-07-01,717
482.95,176.9,484.96,1958-07-20,579
322.84,751.66,218.13,1998-05-03,522
387.58,938.14,281.78,1963-02-16,229
989.35,673.41,915.44,1942-03-26,50
414.23,278.85,115.39,1939-12-30,604
581.83,887.34,213.67,1928-05-28,811
109.19,861.13,999.29,1977-11-08,603
958.7,195.7,396.01,1906-09-01,321
375.19,506.63,529.5,1987-07-10,168
635.27,921.36,951.85,2015-04-03,678
619.04,928.17,403.18,1939-07-14,963
11.65,389.26,715.05,2002-05-23,579
70.67,899.97,731.53,1963-12-19,681
919.06,843.76,965.82,1971-01-23,918
552.27,100.55,599.88,1914-05-16,904
102.61,627.63,747.97,2011-02-24,415
658.89,469.93,808.01,2019-08-06,306
891.22,901.16,284.69,1954-12-15,830
336.06,414.15,144.95,1950-11-20,216
500.6,212.03,996.01,2000-02-23,912
994,471.4,330.62,1933-03-28,316
946.34,730.08,663.81,1928-10-27,516
468.98,820.21,887.57,1981-12-27,759
419.31,185.52,513.05,1935-03-29,68
785.24,894.53,123.19,1990-05-01,794
228.32,256.88,246.81,1981-05-26,738
145.71,107.39,102.94,2013-07-01,589
767.92,812.26,861.25,1935-05-08,933
413.85,855.95,88.51,1923-07-14,936
5.81,643.36,561.05,2017-08-03,107
744.54,338.21,893.11,1919-01-27,213
101.17,482.47,71.18,1980-11-29,650
365.25,288.41,504.09,2014-06-07,157
881,78.98,326.02,1938-11-30,97
900.88,591.06,754.83,1974-09-29,898
867.56,678.36,394.13,1971-09-19,796
512.81,383.16,629.95,1951-04-05,863
154.69,95.02,176.56,1965-05-12,871
939.6,162.52,295.83,1901-05-30,259
761.16,107.16,795.25,1967-01-12,621
141.16,537.2,335.4,1949-06-04,851
743.37,987.46,80.56,1941-11-15,81
809.37,89.3,883.34,1998-09-29,795
105.84,719.9,946.83,1983-11-17,139
100.66,940.37,254.52,2003-01-22,892
393.69,959.64,685.56,1964-10-06,53
979.68,770.32,845.41,2000-12-27,848
119.98,479.88,798.22,1999-05-02,989
93.84,489.72,494.72,1947-06-13,271
220.81,617.94,868.17,1961-10-07,516
623.96,315.29,383.08,1986-11-06,291
979.76,458.41,54.69,1959-02-05,508
596.54,55.59,842.32,2018-08-24,14
794.93,686.12,402.68,1957-05-20,891
523.83,464.46,767.79,1906-08-17,667
945.6,417.43,182.2,1945-05-25,250
118.72,73.88,460.88,1993-01-23,98
865.24,252.56,339,1988-07-01,870
364.89,760.77,147.68,1998-02-21,225
254.63,555.97,942.59,1983-04-05,831
254.29,301.61,170.42,1982-06-11,375
532.93,299.31,585.73,1991-10-07,467
166.55,768.28,232.71,1990-12-10,192
135.35,170.77,541.42,1904-10-31,341
624.44,555.84,331.11,1995-03-08,19
735.92,887.47,802.12,1929-09-23,407
990.13,967.5,606.13,1926-07-08,887
241.39,245.02,485.77,1958-04-30,217
451.74,525.59,503.23,1936-12-14,27
516.11,169.66,299.77,1936-03-21,378
5.55,239.78,693.68,1991-09-28,188
71.89,811.23,981.39,1939-02-19,744
441.78,189.18,164.8,1905-06-28,819
948.92,169.46,509.03,1974-01-18,794
326.56,372.77,212.87,1905-12-03,496
331.15,965.91,609.31,1919-04-15,559
661.03,462.4,96.8,1901-07-27,201
469.17,784.04,275.87,2000-04-17,721
414.81,889.57,883.06,1921-07-06,945
72.47,701.16,855.86,1978-12-21,50
54.04,262.01,598.87,1962-01-23,244
885.9,275.33,101.68,1981-02-07,143
931.09,2.68,482.17,1918-09-13,303
116.37,132.13,817.28,1939-10-23,756
361.94,145.69,373.98,1975-03-20,716
199.77,237.25,249.57,2006-01-04,534
43.63,887.05,765.93,1934-11-19,196
138.22,828.23,627.92,1948-03-08,739
787.76,634.54,309.94,1934-01-31,524
436.69,228.64,79.23,1994-04-01,198
511.09,55.36,698.83,1910-01-07,182
572.36,205.92,328.4,1917-05-17,260
154.16,491.98,119.53,1965-09-21,975
40.26,467.61,406.05,1970-12-24,492
750.73,583.9,345.61,1956-12-12,161
132.27,461.97,695.47,1943-06-05,131
249.45,723.02,511.55,1930-10-04,380
825.05,737.37,275.55,1973-05-06,641
496.37,290.74,547.34,2017-11-20,756
796.97,924.79,246.06,2009-09-16,847
218.59,334.88,605.3,1982-02-03,844
138.41,922.44,4.13,1957-06-06,306
118.15,311.74,876.07,1979-10-08,151
171.89,605.73,139.03,1944-01-16,125
567.16,621.73,316.13,1974-01-03,121
978.6,737.15,842.29,2015-03-20,257
210.18,888.8,469.21,1986-11-13,951
904.27,165.82,428.77,1952-11-10,579
296.15,12.03,143.13,1999-12-13,654
71.67,549.61,144.02,1909-08-04,712
658.36,384.26,589.15,1903-03-09,164
482.42,249.64,498.65,1964-08-07,762
871.46,637.12,743.92,1956-03-06,170
435.31,100.5,358.26,1996-07-18,326
514.37,509.65,74.2,1949-04-14,717
904.33,271.66,670.22,1954-08-20,922
567.92,344.61,995.87,2000-05-05,690
406.81,824.75,140.44,1963-01-15,830
555.95,858.44,258.63,1983-11-11,674
726.12,374.7,152.21,1904-02-23,949
249.77,88.22,619.61,1951-11-17,574
52.11,838.23,313.77,1961-08-25,652
617.34,807.34,620.78,1954-02-13,260
572.68,675.27,634.42,2011-10-04,800
561.06,627.28,645.29,1998-06-09,54
967.3,225.28,295.04,1999-06-18,32
635.62,596.68,529.39,1919-02-01,755
719.2,708.62,855.9,1973-01-17,482
585.22,44.84,467.83,1968-09-19,588
639.05,601.48,148.98,1913-07-13,413
959.42,501.44,174.55,2012-09-20,85
134.8,740.77,617.25,1924-02-16,886
938.83,871.93,278.76,1994-03-30,689
835.59,965.92,551.87,1940-12-16,344
821.55,266.11,294.73,1931-06-09,502
639.31,385.91,418.08,1985-08-04,604
43.48,963.4,896.25,1906-06-21,953
123.56,748.48,602.37,1957-03-03,732
239.9,707.4,640.43,1959-07-21,246
486.73,281.95,112.94,1941-07-18,525
545.94,514.48,194.36,1936-12-22,499
505.36,593.72,972.61,2012-08-10,125
942.47,670.19,526.1,1948-05-22,494
883.66,740.47,505.62,1987-03-10,308
642.79,682.07,436.15,1969-08-08,991
153.28,413.6,3.19,2008-05-11,916
39.15,39.88,655.31,1986-11-29,44
787.79,610.88,773.46,1922-02-21,617
498.75,567.52,786.15,1956-10-06,626
172.09,553.95,458.3,1961-03-19,257
431.11,168.41,618.44,1965-09-29,993
462.65,198.54,257.1,1908-09-12,645
96.08,99.78,310.6,1956-07-15,182
224.79,960.6,43.77,2018-02-27,261
944.21,761.76,360.85,1974-02-07,912
36.58,361.62,674.29,1910-06-04,174
413.92,323.62,882.92,1996-05-29,540
658.83,176.48,917.1,1949-05-26,950
541.03,523.06,583.85,1984-05-02,569
669.09,63.2,242.65,1926-07-06,141
539.09,951.08,746.95,1906-06-16,630
839.01,508.21,204.88,1919-10-25,8
841.47,813.33,248.81,1953-12-24,790
498.94,584.77,171.94,1969-07-06,20
704.83,823.25,177.6,1947-03-01,903
764.04,549.69,801.85,1912-03-08,79
677.14,364.78,462.41,2009-09-24,744
265.68,628.08,214.85,1983-01-09,225
397.69,130.66,667.13,1972-02-05,417
287.23,366.25,854.2,1901-06-21,805
178.47,192.97,833.24,1987-10-26,254
775.76,253.24,173.44,1957-03-17,288
168.35,979.83,196.89,2010-05-24,788
151.07,137.52,421.96,2008-09-29,540
930.52,543.35,774.95,2003-04-03,835
265.13,932.64,545.65,2013-11-22,137
411.97,573.89,75.94,1932-09-20,326
235.97,194.31,451.27,1916-07-06,547
722.13,110.28,569.71,1932-10-26,263
242.96,690.88,68.04,1947-07-24,747
42.69,773.18,153.34,1980-07-05,289
762.49,267.83,169.35,2019-06-03,689
384.46,371.19,837.32,1952-03-16,474
353.33,639.21,658.99,1984-03-27,109
28.56,770.88,797.2,1929-04-26,623
360.43,210.41,580.42,1904-02-29,954
90.75,829.34,114.86,2007-12-20,875
249.19,889.15,927.06,1925-08-04,994
2.25,553.86,897.1,2005-10-04,611
891.84,786.47,969.05,2012-09-18,360
239.48,464.94,130.18,1978-01-06,766
963.77,942.14,381.75,1911-02-09,702
195.56,313.35,607.18,1916-12-31,133
388.01,344.23,197.48,1985-12-29,245
828.43,684.37,460.83,1949-06-03,284
913.94,961.04,767.53,1920-08-10,591
637.24,876.6,742.17,1969-12-15,447
839.1,373.62,838.64,1933-04-04,512
966.07,22.67,337.9,2011-06-29,139
478.41,965.17,240.97,1946-08-12,339
962.47,787.96,306.18,1906-06-01,243
511.08,604.26,749.73,1908-07-14,454
194.15,166.91,476.83,1931-12-16,803
590.76,34.71,128.17,1931-05-11,598
90.06,963.17,592.04,1970-05-14,646
904.78,533.78,210.52,1963-12-24,315
706.2,38.44,56.29,2001-12-04,502
207.19,964.28,344.82,1902-04-20,66
413.31,698.07,904.76,2010-08-22,414
444.94,431.47,462.61,1949-11-11,687
160.09,189.98,916.69,1934-04-05,655
858,895.13,897.81,1924-10-16,290
188.91,541.69,206.28,2015-11-09,935
161.84,528.03,733.29,1959-09-29,726
588.48,240.59,475.63,2012-05-17,19
161.89,371.5,135.43,1946-03-25,292
160.53,876.86,268.79,1940-02-12,446
390.45,285.64,844.26,1959-11-30,338
50.45,244.04,219.7,1959-06-22,622
369.13,972.98,607.91,1948-07-30,32
976.27,904.36,558.47,1968-03-16,259
413.77,532.69,259.4,1925-08-10,791
120.72,395.38,524.57,1925-02-28,279
684.2,856.93,603.6,1939-07-24,299
658.92,16.65,514.57,2000-04-29,303
31.84,933.8,145.21,1962-06-05,480
17.54,941.28,256.43,1935-08-16,342
551.07,752.26,87.45,2000-10-16,432
597.81,553.09,718.23,2000-01-24,147
676.12,670.11,921.72,1925-12-27,341
170.89,630.71,74.25,1942-12-08,670
852.89,258.6,361.08,1995-11-30,238
329.28,730.15,988.77,1917-09-02,682
762.23,342.69,837.31,1994-01-17,582
775.44,612.99,391.71,1969-07-15,214
600.31,409.76,275.71,1981-10-04,983
186.21,576.34,55.39,1954-01-13,110
769.17,452.96,68.71,1921-05-30,773
131.36,266.17,61.85,2000-12-11,902
953.18,450.84,876.86,1904-10-15,29
793.3,981.89,795.55,1941-02-16,551
268.55,519.37,392.15,1993-01-07,506
653.43,187.95,467.43,1922-03-15,405
837.46,741.15,556.77,1978-07-13,751
986.59,470.29,659.24,1963-04-19,350
823.03,164.92,913.29,2008-10-24,330
979.05,199.89,764.95,1944-12-02,783
313.14,823.99,920.79,2006-07-17,61
901.46,245.13,504.81,1950-07-23,143
122.06,752.78,34.39,1926-02-03,859
81.35,520.56,394.75,1975-12-02,961
584.75,414.61,942.97,1954-01-31,702
733.3,990.95,135.82,1945-12-15,5
828.96,705.08,458.62,1975-12-23,239
225.9,417.35,678.72,1958-07-26,235
613.32,571.38,320.87,1914-05-21,446
287.56,920.76,324.29,1903-06-24,849
781.5,372.05,537.69,2004-12-19,811
967.07,460.09,965.33,1973-04-19,577
350.64,704.73,340.99,1909-08-08,921
542.65,642.22,392.24,1973-04-16,123
599.76,22.02,539.76,1977-08-27,870
872.88,703.32,123.24,2006-11-18,279
139.61,706.24,609.49,1956-06-27,410
467.1,876.8,536.56,2013-04-16,478
4.95,9.22,14.43,1987-08-26,216
816.65,646.05,510.07,2005-02-27,770
935.27,61.29,736.46,1950-02-19,406
878.08,639.66,109.37,1990-09-22,219
534.91,595.79,880.34,1901-12-05,462
411.55,388.86,978.81,1938-05-12,606
223.4,845.78,593.53,1943-11-29,540
550.12,316.41,935.23,1992-01-09,820
941.96,422.49,977.06,1993-12-19,572
486.47,95.1,796.19,1950-01-13,295
556.31,587.75,125.01,1949-06-07,540
217.32,539.94,838.78,1968-10-23,212
704.38,598.84,559.35,1912-03-20,73
221.41,100.18,388.96,2003-07-19,258
236.32,636.96,165.8,1927-02-19,400
850.77,900.39,235.45,2017-07-13,399
367.76,512.12,466.98,1998-04-19,637
695.85,786.38,54.8,2012-06-07,459
482.34,855.48,237.12,1959-01-05,532
810.22,505.44,511.13,1965-05-29,433
437.04,339.22,248.82,1927-09-20,408
899.37,580.42,981.91,1900-08-19,480
866.1,540.94,351.88,2015-01-26,962
529.67,552.97,329.38,1920-12-08,84
169.03,264.03,202.3,1921-03-15,708
622.97,927.51,119.18,1953-08-15,538
442.58,920.24,770.16,1927-11-23,184
229.16,339.08,797.69,2009-01-19,779
175.68,944.46,912.48,1950-03-28,179
67.96,820.47,897.92,2018-09-12,699
320.38,261.71,740.88,1995-06-20,691
483.42,75.84,338.79,2017-07-31,214
816.36,247.96,771.05,1912-06-17,215
338.9,922.05,11.87,1917-08-31,294
468.61,981.85,905.65,1923-11-16,764
703.33,741.53,752.72,1959-10-10,145
111.47,730.92,538.99,1914-09-26,727
420.1,134.75,431.81,1996-08-21,704
726.45,148.31,736.32,1985-01-07,581
883.64,959.08,578.13,1996-11-11,532
564.95,673.14,782.47,1927-06-25,962
859.71,616.91,136.06,2010-08-11,573
215.64,960.31,901.63,1943-07-14,444
708.57,596.55,448.52,1958-01-16,502
42.61,758.78,85.23,1911-11-02,309
626.86,304.24,552.34,1986-01-14,695
626.44,726.74,705.35,1965-10-27,593
842.65,185.57,984.63,1911-10-16,127
689.98,656.23,558.24,1919-05-13,517
284.33,920.91,422.83,1926-08-08,387
504.5,843.63,442.31,1947-11-19,558
185.86,48.41,703.01,1963-11-16,507
544.39,143.13,312.55,1913-09-03,217
983.29,273.82,342.43,1933-11-12,277
113.12,991.25,170.34,1974-12-31,776
627.18,757.85,762.25,1944-03-24,460
369.14,426.61,650.3,1981-10-07,661
467.89,820.89,86.31,1947-05-26,337
636.85,302.02,222.58,1920-12-16,486
840.38,147.63,395.3,1902-07-24,610
296.91,268.48,783.74,1991-02-02,539
64.1,238.57,125.12,1962-01-04,931
554.15,993.16,812.97,1953-12-09,923
975.24,437.83,796.78,1912-05-11,217
897.01,57.49,635.01,2010-08-14,265
260.58,352.36,126.31,1904-07-26,751
534.48,863.7,257.25,1949-05-08,965
964.15,826.88,263.4,1992-12-29,787
916.63,934.62,692.19,1927-02-04,901
29.94,501.03,92.42,2003-05-28,800
948.4,333.46,54.72,1951-10-02,721
201.53,913.17,155.59,1913-07-02,308
834.39,335.83,893.01,1908-09-07,110
803.33,102.33,854.13,1961-04-28,907
340.1,500.55,591.95,1904-05-06,500
821.74,835.54,919.15,2007-09-16,98
662.01,73.38,382.27,1972-09-03,151
898.63,13.06,984.53,1984-06-01,539
766.2,395.22,314.3,1918-06-29,958
234.72,401.08,932.96,1939-11-22,253
768.78,251.82,255.14,1927-06-25,342
605.07,856.19,877.26,2012-07-15,756
774.01,559.62,688.3,1971-03-22,915
449.18,943.49,866.48,1952-01-26,901
337.4,116.34,757.51,2000-04-02,479
323.5,871.66,664.02,1996-08-25,341
940.68,476.27,352.37,1918-11-20,803
218.34,180.04,769.15,1947-05-07,398
110.17,32.59,559.87,1970-06-28,548
566.81,691.65,383.65,1931-04-11,623
809.86,784.28,149.19,1967-11-09,774
281.46,302.5,741.72,2014-03-22,258
328.62,939.22,850.54,1935-03-11,764
712.44,636.49,666.66,1919-01-27,360
722.76,662.81,756.27,1900-09-21,286
277.48,108.38,523.9,1967-10-30,144
885.4,475.62,901.12,1936-02-13,861
369.6,290.79,268.76,1984-04-12,794
506.17,459.38,875,1939-06-07,81
557.48,756.98,480.36,1977-06-14,958
450.1,48.82,255.56,1919-03-21,203
913.33,730.91,522.61,2016-05-30,169
234.55,332.01,477.3,1989-01-26,322
113.2,29.29,446.41,2011-12-01,111
271.86,910.39,692.21,1913-07-18,754
157.47,910.33,577.02,1984-12-13,985
534.65,189.43,427.53,2014-07-16,862
503.9,33.83,110.22,1934-02-21,601
861.81,256.34,653.87,1944-10-07,580
104.85,539.91,449.38,2014-03-24,147
95.87,122.27,947.04,1928-05-01,787
613.47,114.88,578.47,1917-01-03,303
579.72,18.67,84.89,1973-06-19,921
205.94,879.84,49.57,1933-08-26,100
819.87,91.46,44.02,1991-12-01,966
462.23,121.05,717.93,1992-11-26,680
945.15,557.37,488.02,1967-06-06,806
27.48,185.21,837.5,1913-04-25,679
375.83,948.41,987.31,1972-09-20,319
225.45,273.74,136.96,1936-08-25,271
460.53,445.27,145.75,1984-06-06,282
538.61,171.02,28.45,1907-05-28,94
208.49,318.69,593.67,2007-12-25,182
779.74,561.26,952.07,1989-03-24,634
165.82,303.18,370.71,1930-09-12,50
996.94,216.19,519.92,1970-11-24,747
463.89,801.62,993.08,1903-06-28,624
290.66,236.68,219.97,1906-10-12,192
40.83,175.94,641.41,1953-07-31,708
356.56,205.87,44.6,1994-11-24,618
506.77,514.28,315.94,1912-05-11,654
874.34,617.49,203.51,1900-07-23,564
619.81,181.91,496.29,1951-01-02,296
593.65,967.4,32.46,1968-04-04,445
120.5,692.68,688.62,1983-12-28,759
699.62,810.06,63.8,1982-11-11,29
119.6,496.86,465.45,1979-06-03,250
618.99,866.99,727.6,1940-11-12,338
410.09,257.18,579.73,1984-11-30,500
572.84,177.82,457.53,1954-09-23,177
922.58,513.08,146.72,1978-11-24,34
182.79,846.24,994.14,2014-05-30,730
196.99,621.12,154.32,1945-04-23,609
972.76,390.07,819.65,1949-01-30,370
422.72,160.01,553.88,1922-06-05,38
912.36,732.79,332.5,1902-01-08,264
57.91,863.4,414.77,1998-04-18,268
825.93,90.92,949.41,1995-08-02,88
911.68,903.18,145.57,1907-11-21,446
349.19,865.27,182.61,1980-09-15,273
201.21,896.96,965.04,1941-12-20,887
694.1,158.22,107.44,1913-09-02,662
780.45,192.35,89.64,1998-03-19,187
508.31,459.19,590.09,1937-03-07,583
113.03,406.14,974.01,1908-05-11,706
654.91,855.66,759.83,1989-05-28,142
123.18,524.67,297.21,1933-01-07,877
852.26,667.21,484.55,1962-01-06,196
27.99,454.67,370.46,1991-06-20,259
864.46,49.94,414.28,2019-05-26,831
858.34,263.18,180.9,1917-02-25,585
784.22,47.49,787.95,2019-09-04,316
331.54,143.9,747.02,1967-10-12,433
942,823.11,231.18,2018-11-10,959
6.98,319.71,318.31,1989-07-18,492
282.69,734.51,247.12,1904-01-07,671
57.41,496.52,18.04,2006-10-14,813
882.51,546.62,51.49,1987-10-12,119
466.51,800.2,667.26,1971-11-02,12
504.9,220.83,651.08,2016-10-22,353
740.16,402.32,554.47,1938-05-07,915
148.74,721.58,99.99,1927-06-02,559
698.79,18.48,574.24,1968-07-08,293
244.76,817.73,638.64,1968-12-24,288
184.77,19.68,109.24,2001-04-17,628
636.49,465.03,405.09,2014-08-05,990
546.65,314.62,110.76,1949-07-28,805
794.67,873.72,217.36,2005-08-29,473
82.85,48.17,50.89,1907-08-04,96
747.69,185.67,897.86,1955-07-12,877
988.5,999.41,132.51,1970-07-27,884
87.41,143.21,930.19,1979-09-16,25
793.98,372.15,475.31,1980-06-16,297
256.07,690.35,432.18,1930-07-15,641
778.78,365.6,7.16,2016-07-05,520
931.59,694.08,669.72,1949-10-07,210
876.41,325.9,21.52,1955-03-28,41
235.39,175.63,324.04,1904-01-20,818
735.64,839.68,760.05,2007-03-17,446
272.92,873.6,414.57,1938-11-24,754
146.21,644.91,284.46,2011-01-25,65
461.45,851.74,534.55,1957-11-06,896
